order_id,restaurant,cuisine,city,order_time,prep_time_min,delivery_time_min,delivery_distance_km,price,discount_percent,final_amount,rating,payment_method,is_first_order,delivery_partner_id
200243,Biryani Express,Fast Food,Delhi,4/9/2024 2:05,18,41,9.11,473,10,425.7,4,Card,1,926
200244,Urban Thali,Italian,Bangalore,2/16/2024 20:45,39,54,4.75,550,10,495,1,COD,0,448
200245,SushiZone,Japanese,Mumbai,4/12/2024 6:37,42,81,4.97,352,20,281.6,5,UPI,0,529
200246,HealthyBowl,Biryani,Delhi,1/31/2024 2:50,37,73,3.53,270,10,243,2,Card,0,493
200247,SpiceHub,Chinese,Hyderabad,3/7/2024 11:16,11,24,13.69,252,0,252,1,Wallet,0,401
200248,PastaFiesta,North Indian,Bangalore,4/26/2024 22:36,21,44,7.33,414,5,393.3,1,Wallet,1,537
200249,HealthyBowl,Healthy,Chennai,1/5/2024 16:25,34,59,2.12,527,10,474.3,5,Wallet,0,646
200250,SpiceHub,North Indian,Bangalore,2/7/2024 14:28,44,55,10.77,439,40,263.4,4,Card,0,618
200251,Urban Thali,Fast Food,Chennai,3/11/2024 1:47,13,37,1.65,174,15,147.9,1,COD,1,197
200252,South Spice,Healthy,Chennai,3/9/2024 1:49,41,77,5.52,559,5,531.05,3,Wallet,1,849
200253,ChowTown,Fast Food,Bangalore,3/9/2024 20:28,23,62,5.73,805,0,805,3,Card,1,544
200254,HealthyBowl,Italian,Bangalore,3/22/2024 15:35,24,57,13.61,154,10,138.6,4,Card,1,915
200255,SpiceHub,Fast Food,Chennai,2/23/2024 7:39,43,59,14.59,423,20,338.4,3,Card,0,913
200256,SushiZone,Chinese,Kolkata,4/23/2024 17:51,10,43,12.38,889,20,711.2,5,UPI,1,885
200257,PastaFiesta,Biryani,Chennai,4/14/2024 0:28,40,77,13.84,163,0,163,2,COD,1,133
200258,Urban Thali,Italian,Kolkata,1/24/2024 23:55,26,62,14.4,127,40,76.2,5,UPI,0,808
200259,GrillMaster,Healthy,Chennai,1/5/2024 14:07,15,25,3.6,773,30,541.1,4,UPI,1,846
200260,ChowTown,Japanese,Hyderabad,1/4/2024 23:12,34,71,8.7,293,10,263.7,5,Wallet,0,406
200261,Urban Thali,Biryani,Bangalore,2/16/2024 20:32,34,60,11.44,232,20,185.6,5,Card,1,110
200262,Café Aroma,Healthy,Pune,3/2/2024 2:35,42,82,12.66,341,40,204.6,3,Card,1,265
200263,BurgerVilla,South Indian,Delhi,4/14/2024 19:40,25,37,8.58,374,5,355.3,5,Wallet,1,951
200264,Biryani Express,Biryani,Mumbai,2/8/2024 8:21,29,42,8.85,615,30,430.5,3,COD,0,813
200265,South Spice,North Indian,Mumbai,2/29/2024 11:57,20,50,14.03,776,30,543.2,5,Wallet,0,100
200266,PastaFiesta,South Indian,Mumbai,3/2/2024 16:43,13,23,1.11,491,0,491,4,Card,1,141
200267,PastaFiesta,Healthy,Mumbai,2/10/2024 5:50,44,80,10.58,744,40,446.4,4,COD,1,275
200268,Urban Thali,Chinese,Chennai,2/14/2024 2:07,17,53,13.69,655,10,589.5,2,UPI,1,680
200269,BurgerVilla,South Indian,Kolkata,3/31/2024 4:57,34,68,10,522,0,522,1,Wallet,0,799
200270,PastaFiesta,Japanese,Hyderabad,2/9/2024 19:28,32,67,13.95,473,5,449.35,5,UPI,0,304
200271,Café Aroma,Italian,Mumbai,2/18/2024 5:24,10,30,13.3,211,30,147.7,2,UPI,1,163
200272,SushiZone,South Indian,Bangalore,3/8/2024 5:27,30,63,12.26,526,30,368.2,5,Card,1,566
200273,Biryani Express,South Indian,Hyderabad,3/28/2024 3:23,32,68,4.99,208,30,145.6,4,UPI,1,131
200274,Tandoori Palace,Fast Food,Hyderabad,1/21/2024 14:12,36,71,2.93,440,10,396,1,Card,1,572
200275,HealthyBowl,Chinese,Pune,1/18/2024 8:57,22,49,11.09,867,15,736.95,3,Card,0,471
200276,South Spice,Japanese,Mumbai,3/25/2024 19:41,30,40,12.02,857,15,728.45,4,Wallet,0,659
200277,PizzaBox,Italian,Pune,2/28/2024 15:33,35,58,12.86,151,30,105.7,2,UPI,1,114
200278,Biryani Express,Italian,Delhi,1/28/2024 10:58,39,61,5.38,869,10,782.1,2,Wallet,1,478
200279,HealthyBowl,Fast Food,Bangalore,3/8/2024 15:31,36,53,13.62,408,5,387.6,4,UPI,1,876
200280,Café Aroma,Chinese,Bangalore,2/21/2024 17:32,36,60,0.51,382,0,382,5,COD,0,335
200281,BurgerVilla,Biryani,Bangalore,1/22/2024 3:40,32,71,5.43,784,5,744.8,1,Card,1,189
200282,Urban Thali,South Indian,Bangalore,1/19/2024 9:01,23,39,6.22,619,15,526.15,5,UPI,1,493
200283,GrillMaster,Chinese,Bangalore,2/4/2024 15:36,29,57,8.38,167,40,100.2,1,Wallet,1,619
200284,BurgerVilla,Biryani,Pune,3/26/2024 17:11,19,41,4.24,466,10,419.4,4,UPI,1,400
200285,South Spice,Biryani,Hyderabad,1/7/2024 16:06,42,55,6.69,700,0,700,4,Card,0,640
200286,HealthyBowl,North Indian,Hyderabad,2/19/2024 16:27,15,43,4.32,520,15,442,4,Card,0,485
200287,Café Aroma,North Indian,Pune,1/15/2024 0:03,13,39,7.46,369,10,332.1,5,Wallet,0,361
200288,Café Aroma,Italian,Pune,2/24/2024 6:04,10,43,6.16,228,0,228,1,Card,1,761
200289,Tandoori Palace,Biryani,Chennai,1/16/2024 1:32,30,58,0.96,628,20,502.4,4,COD,1,370
200290,Urban Thali,Chinese,Chennai,3/15/2024 2:20,28,47,3.53,311,10,279.9,3,COD,1,919
200291,PastaFiesta,Chinese,Kolkata,3/2/2024 16:33,37,73,6.37,207,30,144.9,5,COD,1,660
200292,SpiceHub,Biryani,Kolkata,3/8/2024 14:18,29,43,6.92,804,40,482.4,5,COD,0,863
200293,Urban Thali,Japanese,Hyderabad,4/16/2024 4:42,32,52,13.87,248,5,235.6,3,COD,1,596
200294,South Spice,North Indian,Pune,3/10/2024 11:26,28,40,7.89,796,30,557.2,2,COD,1,654
200295,SpiceHub,Italian,Pune,2/4/2024 10:31,35,69,8.28,759,0,759,1,UPI,1,129
200296,Biryani Express,Fast Food,Chennai,2/13/2024 7:27,21,60,9.86,848,0,848,4,Wallet,1,555
200297,SushiZone,Italian,Hyderabad,1/31/2024 19:07,38,74,1.28,230,5,218.5,2,COD,0,608
200298,Café Aroma,Healthy,Hyderabad,4/23/2024 15:43,10,24,10.03,229,40,137.4,5,UPI,0,399
200299,SpiceHub,Healthy,Kolkata,2/25/2024 5:53,14,25,8.03,435,30,304.5,1,UPI,0,930
200300,GrillMaster,Italian,Bangalore,2/20/2024 1:06,36,71,13.32,644,5,611.8,4,Wallet,1,886
200301,GrillMaster,South Indian,Chennai,2/15/2024 5:11,12,24,4.62,140,30,98,1,Wallet,0,205
200302,GrillMaster,Healthy,Delhi,2/21/2024 8:06,42,69,4.28,566,15,481.1,3,Wallet,1,957
200303,SushiZone,Japanese,Mumbai,3/5/2024 20:06,21,39,4.05,416,0,416,3,Card,1,627
200304,BurgerVilla,North Indian,Chennai,3/22/2024 8:57,19,44,0.64,781,40,468.6,3,COD,0,352
200305,PastaFiesta,Japanese,Kolkata,1/8/2024 1:45,43,70,12.11,322,20,257.6,5,UPI,1,894
200306,BurgerVilla,North Indian,Delhi,3/9/2024 14:28,10,28,10.45,305,40,183,5,COD,1,541
200307,PastaFiesta,Fast Food,Kolkata,2/16/2024 18:51,38,51,7.07,431,30,301.7,4,Wallet,0,178
200308,SpiceHub,Healthy,Mumbai,2/15/2024 13:05,13,31,11.3,316,20,252.8,3,COD,0,319
200309,The Wok House,Healthy,Hyderabad,4/9/2024 17:20,11,51,12.49,588,20,470.4,1,COD,0,514
200310,WrapWorld,North Indian,Kolkata,4/6/2024 2:23,34,62,10.49,468,0,468,1,UPI,1,708
200311,Tandoori Palace,Italian,Pune,1/18/2024 9:05,42,73,11.03,430,15,365.5,1,Card,0,163
200312,Café Aroma,Chinese,Mumbai,2/11/2024 4:10,41,74,3.98,128,0,128,1,Card,1,614
200313,ChowTown,Healthy,Chennai,1/8/2024 7:11,25,38,11.06,589,0,589,4,UPI,0,457
200314,Urban Thali,North Indian,Chennai,1/16/2024 4:21,24,36,11.46,410,20,328,3,Wallet,0,333
200315,Biryani Express,Biryani,Chennai,1/11/2024 1:06,45,60,0.68,148,40,88.8,2,Wallet,0,602
200316,South Spice,Italian,Kolkata,2/5/2024 22:14,14,35,10.84,231,40,138.6,1,Card,1,347
200317,Biryani Express,Chinese,Mumbai,3/6/2024 16:08,23,57,2.85,136,20,108.8,3,Wallet,0,275
200318,BurgerVilla,Healthy,Chennai,1/8/2024 9:01,26,46,4.51,433,40,259.8,5,Card,0,374
200319,Tandoori Palace,Healthy,Kolkata,1/26/2024 1:51,33,51,0.72,750,30,525,4,Card,1,381
200320,ChowTown,Fast Food,Bangalore,1/18/2024 13:15,31,63,5.51,838,40,502.8,1,Wallet,0,970
200321,PastaFiesta,South Indian,Pune,4/18/2024 21:38,21,40,7.26,453,10,407.7,4,Card,1,765
200322,The Wok House,Healthy,Chennai,1/7/2024 2:50,13,37,3.22,213,30,149.1,3,Card,0,400
200323,PizzaBox,Chinese,Pune,2/10/2024 2:11,45,55,3.55,441,15,374.85,4,Card,1,942
200324,Café Aroma,Biryani,Mumbai,3/30/2024 21:05,37,66,3.4,554,0,554,5,Card,0,969
200325,Tandoori Palace,North Indian,Mumbai,2/1/2024 10:12,16,26,12.78,882,20,705.6,2,UPI,1,452
200326,The Wok House,Chinese,Mumbai,1/24/2024 0:16,18,54,4.23,257,40,154.2,4,UPI,0,996
200327,WrapWorld,Fast Food,Hyderabad,4/18/2024 17:48,30,70,4.42,429,10,386.1,3,Wallet,1,234
200328,SushiZone,Fast Food,Pune,1/23/2024 3:37,22,57,14.38,342,30,239.4,4,Wallet,0,365
200329,SpiceHub,Italian,Chennai,4/28/2024 17:43,29,60,10.99,842,0,842,5,Wallet,0,505
200330,BurgerVilla,Chinese,Kolkata,1/10/2024 7:56,10,43,9.58,177,15,150.45,4,COD,0,949
200331,GrillMaster,Japanese,Bangalore,4/12/2024 12:38,31,70,1.07,853,0,853,4,Card,0,299
200332,PizzaBox,North Indian,Delhi,4/9/2024 22:09,35,67,10.68,721,0,721,4,COD,1,144
200333,The Wok House,South Indian,Chennai,2/14/2024 5:29,25,35,14.15,753,0,753,1,UPI,0,478
200334,Biryani Express,Japanese,Hyderabad,1/18/2024 14:47,41,71,14.29,605,10,544.5,5,COD,0,431
200335,SushiZone,Biryani,Pune,1/23/2024 15:43,39,75,3.73,741,40,444.6,1,Card,1,886
200336,BurgerVilla,South Indian,Pune,1/29/2024 23:25,14,40,14.99,506,5,480.7,5,UPI,0,447
200337,HealthyBowl,Italian,Bangalore,1/17/2024 0:30,39,76,8.04,438,15,372.3,3,Wallet,1,874
200338,SpiceHub,Chinese,Pune,4/24/2024 12:21,29,40,14.77,144,30,100.8,5,Card,1,464
200339,PizzaBox,Japanese,Hyderabad,2/7/2024 17:21,42,80,12.3,500,20,400,4,Card,0,772
200340,BurgerVilla,Fast Food,Delhi,4/7/2024 15:28,37,77,3.13,687,40,412.2,2,COD,1,942
200341,Urban Thali,Biryani,Hyderabad,3/18/2024 12:48,32,65,9.62,803,5,762.85,1,Wallet,0,918
200342,SushiZone,Healthy,Chennai,2/4/2024 19:17,28,63,9.91,178,15,151.3,1,Card,1,694
200343,SpiceHub,Biryani,Delhi,1/11/2024 0:02,16,44,7.17,131,30,91.7,3,Wallet,0,219
200344,Biryani Express,North Indian,Chennai,2/29/2024 16:26,41,57,11.68,425,20,340,5,COD,0,911
200345,ChowTown,Healthy,Chennai,2/1/2024 22:11,37,64,9.2,583,30,408.1,3,COD,1,313
200346,SushiZone,Chinese,Mumbai,4/3/2024 16:57,24,48,9.85,184,30,128.8,3,Card,0,185
200347,ChowTown,Chinese,Hyderabad,2/15/2024 2:59,34,59,8.76,399,40,239.4,3,COD,0,904
200348,ChowTown,South Indian,Bangalore,4/19/2024 3:20,40,80,7.42,298,10,268.2,2,Wallet,0,538
200349,The Wok House,South Indian,Chennai,1/29/2024 4:18,38,52,8.79,164,20,131.2,5,Card,0,421
200350,Biryani Express,Biryani,Mumbai,3/16/2024 4:56,10,24,12.23,254,10,228.6,3,COD,1,527
200351,WrapWorld,Chinese,Mumbai,2/6/2024 16:02,40,52,2.5,716,10,644.4,3,COD,1,675
200352,Biryani Express,Italian,Bangalore,3/7/2024 4:44,42,81,9.22,222,10,199.8,2,UPI,0,447
200353,GrillMaster,Italian,Hyderabad,4/26/2024 9:04,41,71,13.14,219,30,153.3,2,COD,0,713
200354,BurgerVilla,Chinese,Pune,2/27/2024 11:45,29,64,2.33,443,30,310.1,3,Wallet,1,740
200355,Tandoori Palace,Biryani,Delhi,2/6/2024 23:05,41,51,13.68,225,0,225,5,Wallet,0,324
200356,South Spice,Healthy,Kolkata,3/24/2024 12:32,40,62,7.65,240,5,228,5,UPI,1,309
200357,South Spice,Healthy,Mumbai,4/8/2024 22:06,10,26,3.9,578,0,578,1,UPI,0,254
200358,SushiZone,Japanese,Bangalore,2/5/2024 3:47,45,66,10.45,471,10,423.9,1,UPI,1,688
200359,GrillMaster,South Indian,Pune,4/18/2024 15:36,11,25,10.3,143,15,121.55,5,COD,0,622
200360,Café Aroma,Fast Food,Mumbai,3/19/2024 10:43,25,51,9.46,366,0,366,5,UPI,0,243
200361,BurgerVilla,South Indian,Hyderabad,4/13/2024 17:16,40,67,11.86,366,40,219.6,2,COD,0,664
200362,HealthyBowl,Chinese,Hyderabad,3/1/2024 6:17,45,59,10.58,789,30,552.3,5,COD,1,264
200363,South Spice,North Indian,Kolkata,2/26/2024 23:15,26,41,6.66,476,10,428.4,5,Card,1,486
200364,SushiZone,Italian,Mumbai,2/8/2024 6:31,21,54,4.37,886,20,708.8,1,Card,1,684
200365,The Wok House,Biryani,Mumbai,1/30/2024 20:36,20,60,11.8,384,5,364.8,4,COD,1,969
200366,Biryani Express,South Indian,Pune,3/14/2024 16:27,18,48,10.85,179,5,170.05,2,Card,1,173
200367,SpiceHub,Biryani,Delhi,4/14/2024 19:35,31,63,3.16,888,5,843.6,4,UPI,1,938
200368,BurgerVilla,Italian,Bangalore,2/15/2024 5:40,32,51,6.44,484,0,484,1,Card,1,644
200369,PizzaBox,South Indian,Kolkata,1/20/2024 22:51,25,47,6.25,369,0,369,4,Wallet,0,535
200370,BurgerVilla,Biryani,Kolkata,2/12/2024 22:53,32,47,14.89,661,0,661,4,Card,1,944
200371,Biryani Express,North Indian,Delhi,3/6/2024 16:31,34,54,6.19,477,15,405.45,1,Card,1,777
200372,HealthyBowl,Italian,Pune,2/18/2024 9:35,38,58,3.36,662,15,562.7,2,Card,1,670
200373,Café Aroma,Healthy,Hyderabad,4/15/2024 19:14,14,47,2.2,458,15,389.3,5,Wallet,0,799
200374,ChowTown,Chinese,Bangalore,3/23/2024 15:26,39,72,14.49,328,0,328,2,Wallet,1,968
200375,Urban Thali,Fast Food,Delhi,2/23/2024 21:55,12,47,12.9,205,15,174.25,4,Wallet,0,894
200376,BurgerVilla,Chinese,Kolkata,4/29/2024 0:19,36,58,9.21,751,0,751,3,Wallet,0,855
200377,Café Aroma,Japanese,Delhi,3/23/2024 5:45,17,28,14.29,890,20,712,4,Wallet,1,885
200378,SushiZone,Fast Food,Chennai,1/24/2024 8:35,39,63,5.17,668,15,567.8,2,Wallet,1,500
200379,WrapWorld,Biryani,Bangalore,4/20/2024 10:42,13,25,1.52,545,15,463.25,4,COD,0,840
200380,PastaFiesta,Italian,Kolkata,2/24/2024 19:03,35,52,5.89,504,15,428.4,4,COD,0,122
200381,SushiZone,Biryani,Mumbai,2/13/2024 18:09,11,47,7.06,150,10,135,1,UPI,0,134
200382,Biryani Express,North Indian,Kolkata,1/19/2024 19:41,17,31,7.61,474,0,474,1,UPI,1,891
200383,PastaFiesta,South Indian,Hyderabad,3/1/2024 11:33,39,56,9.98,188,0,188,5,Card,0,241
200384,Tandoori Palace,South Indian,Chennai,1/7/2024 4:15,23,61,14.73,172,5,163.4,2,UPI,0,661
200385,BurgerVilla,Fast Food,Bangalore,3/28/2024 3:11,11,34,9.23,607,15,515.95,3,Wallet,1,211
200386,Biryani Express,Biryani,Pune,3/17/2024 4:19,32,53,9.87,377,10,339.3,2,Wallet,1,992
200387,ChowTown,Chinese,Bangalore,4/13/2024 12:53,38,56,14.67,654,40,392.4,4,UPI,1,986
200388,GrillMaster,Italian,Bangalore,3/1/2024 13:10,30,58,8.61,545,30,381.5,5,Wallet,1,823
200389,SushiZone,Italian,Bangalore,2/16/2024 1:56,24,49,4.74,696,5,661.2,2,UPI,1,806
200390,Biryani Express,Italian,Pune,1/10/2024 22:03,26,41,13.85,285,40,171,5,Wallet,1,758
200391,SushiZone,North Indian,Pune,4/11/2024 0:01,45,69,4.91,194,10,174.6,2,COD,0,367
200392,PastaFiesta,Chinese,Hyderabad,2/14/2024 13:40,16,35,13.68,304,0,304,5,Wallet,0,575
200393,Urban Thali,South Indian,Kolkata,3/3/2024 23:14,25,37,13.92,283,20,226.4,5,Wallet,1,175
200394,PastaFiesta,South Indian,Delhi,4/16/2024 20:20,35,71,8.57,228,0,228,5,COD,1,861
200395,BurgerVilla,Biryani,Delhi,2/26/2024 18:20,43,78,12.12,154,40,92.4,2,Card,1,160
200396,PastaFiesta,Fast Food,Bangalore,4/2/2024 0:11,22,58,1.22,571,20,456.8,1,COD,0,527
200397,WrapWorld,Chinese,Pune,1/6/2024 1:13,32,67,13.38,519,30,363.3,1,Wallet,1,576
200398,PastaFiesta,Fast Food,Kolkata,3/5/2024 12:46,22,39,14.08,400,0,400,3,COD,0,770
200399,ChowTown,Biryani,Kolkata,4/15/2024 22:01,19,53,1.5,153,15,130.05,4,Wallet,1,506
200400,SushiZone,Japanese,Hyderabad,2/9/2024 19:44,35,69,13.5,630,30,441,4,Wallet,1,677
200401,PizzaBox,Biryani,Pune,3/6/2024 10:29,23,48,9.05,308,0,308,1,Wallet,1,876
200402,SushiZone,Healthy,Bangalore,3/17/2024 5:16,28,52,2.03,141,0,141,5,UPI,1,158
200403,Biryani Express,Healthy,Mumbai,3/27/2024 10:24,32,57,11.6,864,0,864,5,Card,1,727
200404,SushiZone,Healthy,Chennai,2/23/2024 2:48,42,55,9.43,332,30,232.4,3,COD,1,740
200405,The Wok House,South Indian,Chennai,3/26/2024 5:51,43,81,11.57,246,15,209.1,3,UPI,0,378
200406,Café Aroma,Chinese,Delhi,1/28/2024 5:41,11,28,12.62,413,10,371.7,2,Card,1,625
200407,SpiceHub,Fast Food,Chennai,3/12/2024 23:34,24,54,7.18,461,0,461,3,COD,1,511
200408,SpiceHub,Chinese,Delhi,3/13/2024 23:33,11,50,0.74,393,40,235.8,2,Wallet,0,992
200409,The Wok House,Fast Food,Hyderabad,3/22/2024 6:10,36,48,4.13,784,40,470.4,2,Wallet,1,224
200410,PastaFiesta,South Indian,Pune,3/28/2024 1:08,40,62,6.83,131,15,111.35,3,Card,0,876
200411,SpiceHub,Fast Food,Mumbai,1/6/2024 5:39,13,29,2.56,202,20,161.6,2,COD,0,600
200412,Café Aroma,Biryani,Pune,1/6/2024 4:17,16,44,0.84,379,20,303.2,4,Card,0,105
200413,South Spice,North Indian,Kolkata,2/12/2024 7:27,24,56,14.01,132,40,79.2,5,Wallet,0,902
200414,The Wok House,Chinese,Chennai,2/20/2024 9:51,33,67,11.89,847,30,592.9,1,Card,1,700
200415,The Wok House,Chinese,Delhi,4/3/2024 5:28,41,76,3.02,630,0,630,5,COD,0,161
200416,Café Aroma,Chinese,Bangalore,3/2/2024 15:54,44,70,10.62,196,15,166.6,1,Card,1,561
200417,Tandoori Palace,Italian,Mumbai,2/26/2024 3:32,30,68,12.75,337,0,337,3,Wallet,0,206
200418,The Wok House,South Indian,Mumbai,3/6/2024 6:18,30,54,11.45,430,40,258,3,COD,1,620
200419,PastaFiesta,South Indian,Kolkata,1/30/2024 2:34,22,57,6.31,239,30,167.3,5,Wallet,0,163
200420,PastaFiesta,South Indian,Kolkata,4/14/2024 10:35,25,62,2.62,345,30,241.5,5,Wallet,1,671
200421,BurgerVilla,South Indian,Delhi,4/28/2024 14:39,13,32,8.24,624,10,561.6,4,UPI,1,887
200422,Tandoori Palace,North Indian,Bangalore,3/13/2024 9:11,39,66,12.47,144,30,100.8,2,Wallet,0,307
200423,Tandoori Palace,Biryani,Bangalore,3/23/2024 7:18,29,40,10.93,588,40,352.8,4,UPI,0,576
200424,The Wok House,Biryani,Chennai,1/14/2024 5:01,17,57,3.58,887,15,753.95,1,UPI,1,792
200425,The Wok House,Healthy,Kolkata,4/28/2024 23:18,10,40,11.53,822,40,493.2,2,COD,0,685
200426,BurgerVilla,Italian,Kolkata,2/21/2024 10:46,44,66,6.12,345,0,345,3,UPI,0,479
200427,Tandoori Palace,Fast Food,Kolkata,3/8/2024 0:38,22,58,1.73,480,15,408,5,UPI,1,882
200428,Urban Thali,Japanese,Chennai,4/2/2024 2:42,19,36,9.13,276,15,234.6,3,UPI,0,511
200429,Biryani Express,Japanese,Chennai,4/27/2024 7:23,43,66,3.49,367,30,256.9,3,COD,1,175
200430,ChowTown,South Indian,Kolkata,2/24/2024 11:43,31,67,1.23,384,40,230.4,3,Card,0,241
200431,WrapWorld,South Indian,Bangalore,4/24/2024 9:13,26,55,7.02,552,15,469.2,3,COD,1,694
200432,BurgerVilla,Chinese,Hyderabad,4/20/2024 4:03,20,53,7.62,707,5,671.65,5,UPI,1,818
200433,The Wok House,Healthy,Pune,3/17/2024 9:27,13,39,3.83,752,0,752,2,Card,0,427
200434,Biryani Express,Italian,Hyderabad,4/17/2024 6:29,16,40,7.03,382,20,305.6,3,COD,0,246
200435,The Wok House,Chinese,Hyderabad,2/18/2024 2:57,24,46,6.58,254,15,215.9,1,UPI,0,882
200436,Tandoori Palace,North Indian,Mumbai,3/27/2024 19:25,30,57,11.87,276,10,248.4,5,UPI,0,898
200437,South Spice,Healthy,Delhi,3/31/2024 9:05,30,50,6.71,260,15,221,4,COD,1,672
200438,The Wok House,Italian,Mumbai,1/12/2024 8:27,35,72,3.9,830,40,498,4,Wallet,1,956
200439,SushiZone,Fast Food,Hyderabad,4/7/2024 15:29,40,67,0.89,530,30,371,5,UPI,1,874
200440,South Spice,Biryani,Delhi,4/28/2024 21:21,25,57,10.03,360,0,360,2,COD,1,434
200441,Biryani Express,North Indian,Kolkata,3/28/2024 8:35,17,54,6.32,663,20,530.4,5,COD,0,128
200442,Biryani Express,North Indian,Delhi,1/25/2024 10:38,23,49,11.59,325,40,195,3,Wallet,0,639
200443,Urban Thali,Biryani,Mumbai,4/29/2024 16:27,28,54,14.89,420,10,378,5,COD,0,927
200444,South Spice,Japanese,Hyderabad,2/5/2024 20:03,34,56,4.21,731,10,657.9,5,Card,0,665
200445,ChowTown,North Indian,Chennai,4/2/2024 5:10,22,44,10.57,216,40,129.6,2,COD,1,246
200446,Biryani Express,North Indian,Hyderabad,3/6/2024 13:03,41,60,10.93,643,40,385.8,2,UPI,1,597
200447,PastaFiesta,Healthy,Hyderabad,1/13/2024 1:51,34,48,6.83,460,40,276,3,COD,1,928
200448,Tandoori Palace,Healthy,Bangalore,1/29/2024 17:22,27,48,1.34,567,20,453.6,1,Card,1,717
200449,Biryani Express,South Indian,Mumbai,2/28/2024 0:53,34,67,8.47,735,15,624.75,5,Wallet,1,878
200450,PastaFiesta,South Indian,Chennai,2/25/2024 21:41,11,41,5.73,691,30,483.7,1,UPI,1,586
200451,SpiceHub,South Indian,Mumbai,3/29/2024 15:11,25,37,4.1,453,30,317.1,2,UPI,1,641
200452,WrapWorld,Italian,Hyderabad,3/19/2024 14:38,28,42,9.45,802,10,721.8,5,UPI,1,298
200453,GrillMaster,Fast Food,Pune,2/14/2024 1:59,16,43,6.14,599,40,359.4,5,UPI,0,775
200454,Tandoori Palace,North Indian,Pune,2/29/2024 20:55,10,48,14.11,187,20,149.6,5,UPI,1,250
200455,Biryani Express,South Indian,Chennai,3/27/2024 8:25,14,25,14.59,285,5,270.75,4,COD,0,789
200456,PastaFiesta,Fast Food,Chennai,4/12/2024 6:48,36,65,6.67,392,20,313.6,5,Wallet,0,328
200457,Café Aroma,Fast Food,Mumbai,1/25/2024 11:13,30,59,9.12,328,40,196.8,3,Card,1,528
200458,PastaFiesta,Fast Food,Chennai,3/17/2024 10:30,31,63,0.65,137,40,82.2,5,Wallet,0,439
200459,The Wok House,Biryani,Delhi,1/15/2024 6:05,33,56,14.54,546,15,464.1,1,Card,0,664
200460,WrapWorld,Italian,Delhi,2/27/2024 8:21,19,45,9.95,773,5,734.35,3,COD,0,877
200461,Urban Thali,Fast Food,Pune,3/23/2024 21:16,34,55,0.83,709,30,496.3,2,COD,1,196
200462,ChowTown,North Indian,Pune,1/26/2024 14:10,43,67,11.68,636,0,636,5,Card,1,903
200463,ChowTown,Italian,Chennai,4/20/2024 17:09,22,32,4.49,325,10,292.5,5,COD,1,387
200464,SpiceHub,Healthy,Mumbai,3/29/2024 0:31,37,47,9.78,185,10,166.5,5,COD,0,930
200465,The Wok House,South Indian,Delhi,2/2/2024 22:28,20,53,8.18,303,15,257.55,2,Card,0,247
200466,GrillMaster,Fast Food,Mumbai,1/31/2024 6:21,27,51,7.11,217,0,217,5,Card,0,874
200467,South Spice,South Indian,Mumbai,3/10/2024 2:54,17,52,5.09,151,40,90.6,4,Card,0,868
200468,Biryani Express,Biryani,Kolkata,4/21/2024 11:46,22,62,3.91,508,30,355.6,5,UPI,0,521
200469,South Spice,Chinese,Hyderabad,2/9/2024 15:13,17,28,4.96,803,15,682.55,5,Wallet,1,108
200470,HealthyBowl,Biryani,Pune,4/2/2024 11:36,37,67,5.74,689,10,620.1,5,COD,1,172
200471,SushiZone,Healthy,Pune,1/2/2024 5:08,11,47,14.19,266,10,239.4,2,Card,0,954
200472,Tandoori Palace,Fast Food,Pune,1/26/2024 23:00,30,47,11.28,663,40,397.8,3,UPI,0,770
200473,Café Aroma,Fast Food,Bangalore,4/10/2024 11:02,11,42,9.79,795,40,477,3,Wallet,1,707
200474,Café Aroma,Japanese,Hyderabad,3/6/2024 6:43,45,85,7.8,425,5,403.75,5,Wallet,1,835
200475,GrillMaster,Italian,Chennai,1/11/2024 13:51,14,29,11.56,401,5,380.95,1,COD,0,403
200476,GrillMaster,Italian,Bangalore,4/7/2024 16:34,23,54,5.45,517,0,517,3,Card,0,844
200477,SpiceHub,Healthy,Bangalore,2/14/2024 4:29,32,70,3.88,435,10,391.5,2,Wallet,1,970
200478,The Wok House,Fast Food,Bangalore,2/4/2024 21:04,10,33,8.36,585,30,409.5,1,Wallet,0,514
200479,The Wok House,Chinese,Pune,3/23/2024 22:11,42,80,1.62,778,5,739.1,3,Card,0,442
200480,PizzaBox,Biryani,Bangalore,1/2/2024 10:12,39,53,6.96,256,5,243.2,3,COD,0,351
200481,WrapWorld,Fast Food,Delhi,1/23/2024 6:50,30,40,14.97,849,10,764.1,4,UPI,1,725
200482,South Spice,Chinese,Bangalore,3/13/2024 16:15,40,50,0.95,307,15,260.95,3,Wallet,1,572
200483,BurgerVilla,Healthy,Mumbai,1/15/2024 6:12,45,85,1.13,751,30,525.7,5,Card,1,485
200484,PizzaBox,Biryani,Delhi,4/18/2024 6:59,22,53,2.48,800,20,640,2,UPI,1,362
200485,WrapWorld,Japanese,Hyderabad,3/5/2024 15:56,36,74,13.06,456,15,387.6,3,Card,0,170
200486,GrillMaster,Biryani,Chennai,3/4/2024 21:00,36,52,13.75,706,0,706,2,Wallet,1,115
200487,SushiZone,Biryani,Mumbai,4/27/2024 14:11,45,67,11.41,866,0,866,4,COD,1,519
